# Img1: OAS1_0001.img
# Img2: OAS1_0002.img
# Matches: 33
# Format: Img1 x1 y1 z1 s1 MatchIndexImg2 DistSqr
OAS1_0001.key	105.426689	95.160011	47.389824	4.278497	img2_000030	6472.000000
OAS1_0001.key	105.426689	95.160011	47.389824	4.278497	img2_000029	5874.000000
OAS1_0001.key	105.426689	95.160011	47.389824	4.278497	img2_000032	4352.000000
OAS1_0001.key	86.172646	105.089600	58.832802	4.126045	img2_000083	3536.000000
OAS1_0001.key	86.172646	105.089600	58.832802	4.126045	img2_000084	6502.000000
OAS1_0001.key	86.172646	105.089600	58.832802	4.126045	img2_000081	5376.000000
OAS1_0001.key	86.172646	105.089600	58.832802	4.126045	img2_000080	4630.000000
OAS1_0001.key	48.561241	104.688881	80.706589	4.324409	img2_000294	4610.000000
OAS1_0001.key	53.870762	74.368973	35.348923	4.022637	img2_000745	6270.000000
OAS1_0001.key	49.067505	131.977707	46.933010	4.066711	img2_001462	7952.000000
OAS1_0001.key	101.212143	115.471054	51.510368	4.265088	img2_000770	6994.000000
OAS1_0001.key	101.212143	115.471054	51.510368	4.265088	img2_000771	4902.000000
OAS1_0001.key	134.629410	146.641098	79.781151	4.325070	img2_001545	9126.000000
OAS1_0001.key	135.272278	110.702499	107.748497	4.256433	img2_001678	9278.000000
OAS1_0001.key	94.563103	128.280441	122.317825	4.092968	img2_001715	7714.000000
OAS1_0001.key	101.379509	127.274559	45.851421	5.031570	img2_000027	3202.000000
OAS1_0001.key	132.015961	132.354095	66.320068	4.867316	img2_001315	7066.000000
OAS1_0001.key	43.200439	112.793495	79.900360	5.631813	img2_001980	11546.000000
OAS1_0001.key	110.932358	156.861816	108.201591	5.229487	img2_000541	9406.000000
OAS1_0001.key	138.903351	85.275467	77.855042	4.893260	img2_001564	12358.000000
OAS1_0001.key	38.417923	119.520393	81.724976	5.105175	img2_001582	9502.000000
OAS1_0001.key	147.552002	115.534546	84.122566	5.581273	img2_001012	12086.000000
OAS1_0001.key	42.298035	147.475342	86.416588	5.321931	img2_001879	10452.000000
OAS1_0001.key	71.905357	32.497387	99.822105	5.407915	img2_001923	3826.000000
OAS1_0001.key	48.316673	106.592484	63.546341	5.839162	img2_001508	14768.000000
OAS1_0001.key	86.860031	113.405075	56.910721	8.616501	img2_001972	5062.000000
OAS1_0001.key	126.996109	84.536575	78.795525	8.244101	img2_001999	15478.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002033	10580.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002036	9452.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002035	10772.000000
OAS1_0001.key	86.419441	120.609512	47.692760	17.385731	img2_002072	4518.000000
OAS1_0001.key	126.183769	120.829041	42.855293	17.433189	img2_002074	2838.000000
OAS1_0001.key	45.782207	121.776741	44.717030	18.072195	img2_002073	1236.000000
