# Img1: OAS1_0001.img
# Img2: OAS1_0003.img
# Matches: 70
# Format: Img1 x1 y1 z1 s1 MatchIndexImg2 DistSqr
OAS1_0001.key	105.419991	100.032997	55.282166	3.997715	img2_001529	9698.000000
OAS1_0001.key	105.419991	100.032997	55.282166	3.997715	img2_001532	13322.000000
OAS1_0001.key	105.419991	100.032997	55.282166	3.997715	img2_001531	13454.000000
OAS1_0001.key	108.050545	96.519882	63.592712	4.491775	img2_001545	9022.000000
OAS1_0001.key	53.870762	74.368973	35.348923	4.022637	img2_001682	2748.000000
OAS1_0001.key	49.067505	131.977707	46.933010	4.066711	img2_000686	9088.000000
OAS1_0001.key	92.376724	139.478378	57.693871	4.064750	img2_000765	9532.000000
OAS1_0001.key	80.637177	89.525208	59.457100	4.183752	img2_000763	6782.000000
OAS1_0001.key	90.567230	105.621017	66.057556	4.123290	img2_000832	3442.000000
OAS1_0001.key	90.567230	105.621017	66.057556	4.123290	img2_000831	3138.000000
OAS1_0001.key	135.863602	135.411743	75.844154	4.177873	img2_000922	7852.000000
OAS1_0001.key	87.154747	95.943573	98.172943	4.107651	img2_001933	5048.000000
OAS1_0001.key	87.154747	95.943573	98.172943	4.107651	img2_001934	4168.000000
OAS1_0001.key	80.221451	129.505020	75.758827	5.130394	img2_000193	4460.000000
OAS1_0001.key	91.061302	173.382233	86.115608	5.146676	img2_001588	9108.000000
OAS1_0001.key	60.679237	96.664841	56.565575	5.083642	img2_000749	11158.000000
OAS1_0001.key	103.843987	80.610123	74.924110	4.864843	img2_000880	3846.000000
OAS1_0001.key	68.438095	82.270142	75.664444	5.180395	img2_000882	6154.000000
OAS1_0001.key	68.438095	82.270142	75.664444	5.180395	img2_000881	9714.000000
OAS1_0001.key	138.903351	85.275467	77.855042	4.893260	img2_001833	10572.000000
OAS1_0001.key	89.253128	150.445251	80.321869	5.305288	img2_002430	10762.000000
OAS1_0001.key	92.622948	184.626694	80.790993	5.418923	img2_002237	5968.000000
OAS1_0001.key	37.035889	91.435593	81.618462	5.058502	img2_001870	9014.000000
OAS1_0001.key	38.417923	119.520393	81.724976	5.105175	img2_001849	9142.000000
OAS1_0001.key	133.291458	122.530136	85.667076	5.342800	img2_001856	10004.000000
OAS1_0001.key	47.366379	119.722427	96.444305	5.510681	img2_002265	6328.000000
OAS1_0001.key	47.366379	119.722427	96.444305	5.510681	img2_002267	4922.000000
OAS1_0001.key	33.346207	110.095078	114.132797	5.093251	img2_002010	3148.000000
